"","redProfileRMeans","greenProfileRMeans","blueProfileRMeans","grayProfileRMeans"
"116",0.641902687000726,0.41957153231663,0.997240377632534,0.508546826434277
"117",0.634858387799564,0.421713870733479,0.996441539578794,0.50852373275236
"118",0.629302832244009,0.426361655773421,0.996623093681917,0.510679825708061
"119",0.625018155410312,0.428540305010893,0.997022512708787,0.511355911401598
"120",0.61957153231663,0.430065359477124,0.996695715323166,0.511265083514887
"121",0.612745098039216,0.431082062454611,0.996223674655047,0.51050684822077
"122",0.608351488743646,0.430755265068991,0.997240377632534,0.50941244734931
"123",0.605301379811184,0.432643427741467,0.997131445170661,0.510106543209877
"124",0.602142338416848,0.433297022512709,0.997312999273784,0.509915490196078
"125",0.601125635439361,0.432897603485839,0.996477850399419,0.509353376906318
"126",0.601270878721859,0.434132171387073,0.997022512708787,0.510306543209877
"127",0.599491648511256,0.433006535947712,0.996514161220044,0.509086521423384
"128",0.595424836601307,0.429448075526507,0.993899782135076,0.505488148148148
"129",0.596659404502542,0.429157588961511,0.995860566448802,0.505684429920116
"130",0.595642701525054,0.428104575163399,0.995969498910675,0.50472302832244
"131",0.595860566448802,0.428213507625272,0.996296296296296,0.504870849673203
"132",0.59680464778504,0.428612926652142,0.996840958605664,0.505396550472041
"133",0.597494553376906,0.428649237472767,0.997276688453159,0.505600653594771
"134",0.596732026143791,0.427741466957153,0.996514161220044,0.504734248366013
"135",0.598111837327524,0.42723311546841,0.997058823529412,0.504703347857662
"136",0.598293391430646,0.427124183006536,0.996623093681917,0.504632578068264
"137",0.59960058097313,0.426361655773421,0.997312999273784,0.504414938271605
"138",0.601307189542484,0.427487291212781,0.998474945533769,0.505666710239651
"139",0.599636891793755,0.42523602033406,0.997639796659404,0.503641198257081
"140",0.599273783587509,0.424255628177197,0.997458242556282,0.502849716775599
"141",0.601670297748729,0.42523602033406,0.998329702251271,0.504123311546841
"142",0.600472040668119,0.4239651416122,0.997095134350036,0.502870493827161
"143",0.599818445896877,0.422875816993464,0.996441539578794,0.501905265068991
"144",0.60239651416122,0.425308641975309,0.997639796659404,0.504279832970225
"145",0.606935366739288,0.421931735657226,0.996042120551924,0.50271427741467
"146",0.605737109658678,0.420588235294118,0.996441539578794,0.501527494553377
"147",0.606535947712418,0.418736383442266,0.995497458242556,0.500304720406681
"148",0.609549745824256,0.418736383442266,0.996151053013798,0.500992643427742
"149",0.613071895424837,0.420116194625999,0.997349310094408,0.502814807552651
"150",0.61837327523602,0.421314451706609,0.996986201888163,0.50477265795207
"151",0.62164124909223,0.420733478576616,0.997748729121278,0.50510697167756
"152",0.625417574437182,0.419934640522876,0.996732026143791,0.505265083514887
"153",0.630210602759622,0.418336964415396,0.997312999273784,0.505183369644154
"154",0.63282498184459,0.4159767610748,0.99760348583878,0.504072142338417
"155",0.636056644880174,0.414560639070443,0.997131445170661,0.503712302106028
"156",0.639469862018882,0.413834422657952,0.995969498910675,0.503834669571532
"157",0.643391430646333,0.412926652142338,0.996550472040668,0.504061103848947
"158",0.64680464778504,0.412527233115468,0.997167755991285,0.504545657225853
"159",0.649564270152505,0.412890341321714,0.997349310094408,0.505405156136529
"160",0.649636891793755,0.412345679012346,0.996223674655047,0.504949782135076
"161",0.664161220043573,0.404611474219317,0.994589687726943,0.502388177196805
"162",0.664197530864198,0.402832244008715,0.993681917211329,0.501057850399419
"163",0.668482207697894,0.404938271604938,0.995824255628177,0.503629680464779
"164",0.674618736383442,0.406172839506173,0.997421931735657,0.505932621641249
"165",0.677051561365287,0.403122730573711,0.996986201888163,0.504236942628903
"166",0.681844589687727,0.401416122004357,0.996986201888163,0.504035374001452
"167",0.687109658678286,0.400689905591866,0.997712418300654,0.504687770515614
"168",0.688126361655773,0.397349310094408,0.996296296296296,0.502412483660131
"169",0.693100944081336,0.39640522875817,0.996877269426289,0.502836819172113
"170",0.695424836601307,0.394734931009441,0.997893972403776,0.502209687726943
"171",0.697312999273784,0.393246187363834,0.997748729121278,0.501535875090777
"172",0.700181554103123,0.39281045751634,0.997312999273784,0.501802636165577
"173",0.701307189542484,0.392084241103849,0.99720406681191,0.501514691358025
"174",0.702142338416848,0.391866376180102,0.997131445170661,0.501531183732752
"175",0.70279593318809,0.392120551924473,0.99760348583878,0.501886005809731
"176",0.703740014524328,0.392519970951343,0.997458242556282,0.502361895424837
"177",0.707625272331155,0.39121278140886,0.997821350762527,0.502279215686275
"178",0.707952069716776,0.391321713870734,0.99840232389252,0.502468547567175
"179",0.708496732026144,0.391503267973856,0.997893972403776,0.502677487291213
"180",0.709368191721133,0.389941902687001,0.997712418300654,0.501732962962963
"181",0.709331880900508,0.389433551198257,0.997385620915033,0.501338075526507
"182",0.709549745824256,0.389360929557008,0.997821350762527,0.501363914306463
"183",0.709622367465505,0.388598402323893,0.998184458968773,0.50086021060276
"184",0.709840232389252,0.387000726216413,0.996514161220044,0.49964327523602
"185",0.711074800290487,0.387581699346405,0.996768336964415,0.500339607843137
"186",0.711111111111111,0.383442265795207,0.995933188090051,0.497326506899056
"187",0.711655773420479,0.383551198257081,0.995969498910675,0.497522832244009
"188",0.713943355119826,0.385185185185185,0.996877269426289,0.499243340595497
"189",0.714197530864198,0.38482207697894,0.996586782861293,0.499016710239651
"190",0.714161220043573,0.384713144517066,0.996514161220044,0.498925838779956
"191",0.714887436456064,0.384858387799564,0.997458242556282,0.499252273057371
"192",0.715395787944808,0.38362381989833,0.995679012345679,0.49834892519971
"193",0.716739288307916,0.381590413943355,0.995570079883805,0.497172396514161
"194",0.716848220769789,0.383079157588961,0.996877269426289,0.498354684095861
"195",0.715395787944808,0.383042846768337,0.99680464778504,0.498014684095861
"196",0.711401597676107,0.381663035584604,0.995388525780683,0.496076434277415
"197",0.709404502541757,0.381336238198983,0.994335511982571,0.495342098765432
"198",0.709368191721133,0.382679738562091,0.995243282498185,0.49636079157589
"199",0.710239651416122,0.384168482207698,0.995969498910675,0.497663246187364
"200",0.711546840958606,0.384132171387073,0.995061728395062,0.497849644153958
"201",0.715141612200436,0.383188090050835,0.995533769063181,0.497972766884532
"202",0.719135802469136,0.382970225127088,0.996223674655047,0.498715925925926
"203",0.72523602033406,0.382643427741467,0.997095134350036,0.499842026143791
"204",0.731336238198983,0.380973129992738,0.99720406681191,0.49995220043573
"205",0.736165577342048,0.379048656499637,0.997312999273784,0.499610399419027
"206",0.740740740740741,0.377305737109659,0.997312999273784,0.499336543209877
"207",0.743790849673203,0.376143790849673,0.997385620915033,0.499159215686275
"208",0.745933188090051,0.375090777051561,0.99680464778504,0.498819615105301
"209",0.760094408133624,0.370588235294118,0.994190268700073,0.498421314451707
"210",0.765068990559187,0.372948438634713,0.997857661583152,0.501431713870733
"211",0.770079883805374,0.370406681190995,0.997676107480029,0.50066605664488
"212",0.775090777051561,0.364560639070443,0.996514161220044,0.49746639070443
"213",0.782389251997095,0.361401597676107,0.996732026143791,0.496774429920116
"214",0.793100944081336,0.358024691358025,0.99760348583878,0.496699491648511
"215",0.801742919389978,0.354212055192447,0.997639796659404,0.495812599854757
"216",0.810965867828613,0.352069716775599,0.996550472040668,0.496162549019608
"217",0.819281045751634,0.347022512708787,0.996877269426289,0.4943441902687
"218",0.826724763979666,0.344880174291939,0.997930283224401,0.494470551924473
"219",0.831154684095861,0.343318809005083,0.997676107480029,0.494277312999274
"220",0.835076252723312,0.340559186637618,0.998184458968773,0.493174059549746
"221",0.836528685548293,0.337726942628903,0.997349310094408,0.491396928104575
"222",0.836928104575163,0.335403050108932,0.994989106753813,0.489649389978214
"223",0.837472766884532,0.334531590413943,0.994916485112564,0.489136673928831
"224",0.837981118373275,0.333805374001452,0.99440813362382,0.488688656499637
"225",0.841103848946986,0.325599128540305,0.99560639070443,0.483569956427015
"226",0.838271604938272,0.322730573710966,0.995243282498185,0.480890014524328
"227",0.836492374727669,0.320334059549746,0.994989106753813,0.478779411764706
"228",0.835984023238925,0.319498910675381,0.996042120551924,0.478150065359477
"229",0.834132171387073,0.318010167029775,0.996986201888163,0.476759774872912
"230",0.830718954248366,0.31557734204793,0.996114742193174,0.474231249092229
"231",0.826652142338417,0.312926652142338,0.996768336964415,0.471518061002179
"232",0.825054466230937,0.311474219317357,0.996187363834423,0.470097668845316
"233",0.818191721132898,0.307116920842411,0.995061728395062,0.46544103848947
"234",0.817392883079158,0.306245461147422,0.997131445170661,0.464797371096587
"235",0.813217138707335,0.303667392883079,0.997421931735657,0.462086746550472
"236",0.810021786492375,0.300181554103123,0.996441539578794,0.458843558460421
"237",0.807516339869281,0.298148148148148,0.996840958605664,0.456885446623094
"238",0.803740014524328,0.296151053013798,0.996623093681917,0.454638547567175
"239",0.800944081336238,0.293318809005084,0.994880174291939,0.451892672476398
"240",0.800145243282498,0.292774146695715,0.995642701525055,0.451388351488744
"241",0.798874364560639,0.289651416122004,0.995134350036311,0.448848082788671
"242",0.799164851125635,0.289978213507625,0.996042120551924,0.449209106753813
"243",0.79920116194626,0.290050835148874,0.995715323166304,0.449245170660857
"244",0.797494553376906,0.288307915758896,0.997240377632534,0.447745918663762
"245",0.795025417574437,0.286056644880174,0.995642701525055,0.445495519244735
"246",0.793391430646333,0.284640522875817,0.99640522875817,0.444190377632534
"247",0.793754538852578,0.285148874364561,0.996477850399419,0.44463639070443
"248",0.795461147421932,0.285511982570806,0.995388525780683,0.445180261437908
"249",0.794517066085694,0.28482207697894,0.996078431372549,0.444535940450254
"250",0.79560639070443,0.286165577342048,0.997349310094408,0.445820159767611
"251",0.796768336964415,0.287545388525781,0.998111837327524,0.44710908496732
"252",0.798075526506899,0.289143064633261,0.997022512708787,0.448451002178649
"253",0.798366013071895,0.289687726942629,0.99720406681191,0.448915410312273
"254",0.800217864923747,0.290849673202614,0.995787944807553,0.450037893972404
"255",0.801779230210603,0.292483660130719,0.996913580246914,0.451619738562091
"256",0.80319535221496,0.29400871459695,0.996732026143791,0.452998416848221
"257",0.80998547567175,0.295969498910675,0.996659404502542,0.455839106753813
"258",0.809731299927378,0.295570079883805,0.99680464778504,0.455509891067538
"259",0.81238198983297,0.295787944807553,0.995025417574437,0.456100784313725
"260",0.815359477124183,0.298765432098765,0.996659404502542,0.458981270878722
"261",0.819607843137255,0.302323892519971,0.997167755991285,0.462466187363834
"262",0.820297748729121,0.300580973129993,0.996477850399419,0.46131651416122
"263",0.820915032679739,0.302541757443718,0.996223674655047,0.462831750181554
"264",0.824872912127814,0.305628177196805,0.99680464778504,0.465922549019608
"265",0.82843137254902,0.308569353667393,0.998366013071895,0.468895337690632
"266",0.827777777777778,0.30878721859114,0.997458242556282,0.468846659404503
"267",0.826942628903413,0.310348583877996,0.995570079883805,0.469649469862019
"268",0.82676107480029,0.312418300653595,0.995824255628177,0.471109484386347
"269",0.827160493827161,0.313943355119826,0.996514161220044,0.472334931009441
"270",0.826216412490922,0.314887436456064,0.994698620188816,0.47267834422658
"271",0.82476397966594,0.316013071895425,0.995061728395062,0.47320082788671
"272",0.82523602033406,0.316230936819172,0.993427741466957,0.473339026870007
"273",0.819389978213508,0.322657952069717,0.992992011619463,0.476661299927378
"274",0.819825708061002,0.324183006535948,0.99480755265069,0.477975737109659
"275",0.81917211328976,0.325417574437182,0.994916485112564,0.478727610748003
"276",0.816957153231663,0.326180101670298,0.995061728395062,0.478812556281772
"277",0.814415395787945,0.328358750907771,0.995279593318809,0.479846078431373
"278",0.811619462599855,0.330900508351489,0.995751633986928,0.48110360929557
"279",0.808605664488017,0.332752360203341,0.997131445170661,0.481886942628903
"280",0.803631082062455,0.335657225853304,0.996514161220044,0.482862338416848
"281",0.799527959331881,0.338997821350763,0.996732026143791,0.484394938271605
"282",0.793028322440087,0.338779956427015,0.997058823529412,0.482880893246187
"283",0.787545388525781,0.340123456790123,0.996114742193174,0.482607930283224
"284",0.784132171387073,0.342846768336964,0.99640522875817,0.483850965867829
"285",0.781299927378359,0.344734931009441,0.996114742193174,0.484578271604938
"286",0.778249818445897,0.345824255628177,0.995969498910675,0.484698416848221
"287",0.776216412490922,0.349491648511256,0.997131445170661,0.486972926652142
"288",0.777705156136529,0.351633986928105,0.997240377632534,0.488829498910675
"289",0.761038489469862,0.357080610021786,0.99520697167756,0.489034778503994
"290",0.760203340595497,0.356608569353667,0.995824255628177,0.4885641902687
"291",0.757952069716776,0.358678286129266,0.995642701525055,0.489552723311547
"292",0.755882352941176,0.358896151053014,0.995061728395062,0.489226572258533
"293",0.752941176470588,0.35878721859114,0.994880174291939,0.488510261437908
"294",0.747785039941903,0.360457516339869,0.994226579520697,0.488561474219317
"295",0.746259985475672,0.362490922294844,0.995679012345679,0.489796405228758
"296",0.743173565722585,0.365504720406681,0.996187363834423,0.491332403776325
"297",0.73522149600581,0.360965867828613,0.994335511982571,0.486261902687001
"298",0.732316630355846,0.363253449527959,0.995860566448802,0.487390515613653
"299",0.731445170660857,0.365141612200436,0.9960058097313,0.48856614379085
"300",0.727450980392157,0.367211328976035,0.996187363834423,0.489210348583878
"301",0.726071169208424,0.367538126361656,0.995751633986928,0.489119266521423
"302",0.725090777051561,0.368119099491649,0.995896877269426,0.489336833696442
"303",0.724981844589688,0.368917937545389,0.996586782861293,0.489934814814815
"304",0.7239651416122,0.370697167755991,0.996332607116921,0.49097281771968
"305",0.716521423384168,0.373021060275962,0.997712418300654,0.49115195352215
"306",0.717029774872912,0.373892519970951,0.997930283224401,0.491899026870007
"307",0.714742193173566,0.372185911401598,0.996550472040668,0.490092498184459
"308",0.713108206245461,0.371278140885984,0.996550472040668,0.489095875090777
"309",0.713652868554829,0.372440087145969,0.997966594045025,0.490144938271605
"310",0.712672476397967,0.373819898329702,0.99720406681191,0.490868293391431
"311",0.7119825708061,0.373093681917211,0.996840958605664,0.490176013071895
"312",0.714851125635439,0.372621641249092,0.995751633986928,0.490369615105301
"313",0.714270152505447,0.371677559912854,0.995352214960058,0.489542055192447
"314",0.716194625998548,0.372585330428468,0.996078431372549,0.490652868554829
"315",0.717320261437909,0.371532316630356,0.995424836601307,0.490091873638344
"316",0.718264342774147,0.369934640522876,0.994952795933188,0.489115846042121
"317",0.721387073347858,0.370261437908497,0.995787944807553,0.490073761801017
"318",0.72316630355846,0.370152505446623,0.995061728395062,0.490321684822077
"319",0.724655047204067,0.369135802469136,0.995352214960058,0.489932018881627
"320",0.726506899055919,0.370624546114742,0.996259985475672,0.491456013071895
"321",0.734676833696442,0.367029774872912,0.994698620188816,0.490509230210603
"322",0.735657225853304,0.36757443718228,0.995751633986928,0.491183231663036
"323",0.738235294117647,0.368482207697894,0.996477850399419,0.492432999273784
"324",0.740704429920116,0.369135802469136,0.997676107480029,0.493511902687001
"325",0.743464052287582,0.367320261437909,0.997494553376906,0.492787015250545
"326",0.747567175018155,0.366194625998548,0.996913580246914,0.492812338416848
"327",0.751960784313725,0.364015976761075,0.997095134350036,0.492201358024691
"328",0.7539941902687,0.363289760348584,0.99560639070443,0.492006782861293
"329",0.755083514887436,0.358024691358025,0.994335511982571,0.48838103848947
"330",0.7579883805374,0.358932461873638,0.995388525780683,0.489723877995643
"331",0.762454611474219,0.360748002904866,0.996877269426289,0.492079360929557
"332",0.763943355119826,0.361111111111111,0.997421931735657,0.492694887436456
"333",0.764669571532317,0.35878721859114,0.996768336964415,0.491140043572985
"334",0.766339869281046,0.35559186637618,0.995497458242556,0.489118075526507
"335",0.767247639796659,0.35599128540305,0.996078431372549,0.489638678286129
"336",0.769498910675381,0.358242556281772,0.996514161220044,0.491758867102397
"337",0.771750181554103,0.358750907770516,0.995098039215686,0.492498816267248
"338",0.7699709513435,0.360021786492375,0.996332607116921,0.493118620188816
"339",0.770152505446623,0.359840232389252,0.995896877269426,0.492995911401598
"340",0.771023965141612,0.358896151053014,0.996187363834423,0.492526949891068
"341",0.770043572984749,0.357806826434277,0.995751633986928,0.491507973856209
"342",0.770007262164125,0.35758896151053,0.995751633986928,0.49134443718228
"343",0.7699709513435,0.358133623819898,0.995461147421932,0.491705286855483
"344",0.768954248366013,0.359331880900508,0.996768336964415,0.492440508351489
"345",0.766557734204793,0.358097312999274,0.995243282498185,0.490937937545389
"346",0.764306463326071,0.360893246187364,0.996550472040668,0.492553347857662
"347",0.762926652142338,0.361837327523602,0.995824255628177,0.492882774146696
"348",0.761111111111111,0.362164124909223,0.995824255628177,0.492730515613653
"349",0.758569353667393,0.362563543936093,0.994371822803195,0.492370936819172
"350",0.755737109658678,0.363398692810458,0.994480755265069,0.492373965141612
"351",0.754938271604938,0.363907044299201,0.995715323166304,0.492656840958606
"352",0.754357298474945,0.364306463326071,0.994952795933188,0.492763936092956
"353",0.73961510530138,0.367792302106028,0.995896877269426,0.492190980392157
"354",0.738271604938272,0.367283950617284,0.99640522875817,0.491578482207698
"355",0.735548293391431,0.367465504720407,0.995715323166304,0.49107954248366
"356",0.730573710965868,0.36637618010167,0.994444444444444,0.489151103848947
"357",0.723928830791576,0.366267247639797,0.993355119825708,0.487581844589688
"358",0.718518518518519,0.366811909949165,0.99520697167756,0.4869548583878
"359",0.713689179375454,0.368990559186638,0.996187363834423,0.48755709513435
"360",0.708750907770516,0.372040668119099,0.996659404502542,0.488722737835875
"361",0.702106027596224,0.37403776325345,0.996840958605664,0.488751466957153
"362",0.695061728395062,0.37516339869281,0.996949891067538,0.488066768336964
"363",0.687726942628903,0.376579520697168,0.994952795933188,0.487376013071895
"364",0.682788671023965,0.377051561365287,0.996586782861293,0.486781713870733
"365",0.678249818445897,0.380174291938998,0.997676107480029,0.488128779956427
"366",0.675272331154684,0.382570806100218,0.997857661583152,0.489222861292665
"367",0.671532316630356,0.38282498184459,0.997893972403776,0.488612142338417
"368",0.668010167029775,0.379956427015251,0.996695715323166,0.48572522875817
"369",0.649527959331881,0.389760348583878,0.996441539578794,0.488789324618736
"370",0.647930283224401,0.388453159041394,0.996659404502542,0.487530486564996
"371",0.646623093681917,0.389288307915759,0.996623093681917,0.487847254901961
"372",0.644952795933188,0.39081336238199,0.99720406681191,0.488624814814815
"373",0.641539578794481,0.390196078431373,0.997821350762527,0.487502251270879
"374",0.633914306463326,0.387944807552651,0.996042120551924,0.484142549019608
"375",0.630791575889615,0.386492374727669,0.995352214960058,0.482390065359477
"376",0.627923021060276,0.388380537400145,0.9960058097313,0.483177814088598
"377",0.623856209150327,0.388235294117647,0.995642701525055,0.48218311546841
"378",0.622585330428468,0.390559186637618,0.997712418300654,0.483724408133624
"379",0.620733478576616,0.392120551924473,0.997095134350036,0.484402824981845
"380",0.618336964415396,0.392229484386347,0.996151053013798,0.483903071895425
"381",0.617647058823529,0.393645606390704,0.996114742193174,0.484766586782861
"382",0.618518518518519,0.395896877269426,0.997421931735657,0.486656347131445
"383",0.619644153957879,0.396913580246914,0.997857661583152,0.487654262890341
"384",0.618518518518518,0.397240377632535,0.996586782861293,0.487556920842411
"385",0.616884531590414,0.394153957879448,0.996768336964415,0.485015236020334
"386",0.617211328976035,0.394662309368192,0.997421931735657,0.48549547567175
"387",0.616230936819172,0.393863471314452,0.996368917937545,0.484639687726943
"388",0.616267247639797,0.394444444444444,0.996187363834423,0.485049811183733
"389",0.617429193899782,0.396259985475672,0.99760348583878,0.486697559912854
"390",0.616267247639797,0.395352214960058,0.997748729121278,0.485811779230211
"391",0.611728395061728,0.393137254901961,0.996913580246914,0.483202381989833
"392",0.609694989106754,0.393064633260712,0.994952795933188,0.482576572258533
"393",0.609731299927378,0.393718228031953,0.995860566448802,0.483117283950617
"394",0.607044299201162,0.392084241103849,0.996042120551924,0.481390508351489
"395",0.607225853304285,0.392774146695715,0.996223674655047,0.481935635439361
"396",0.609477124183007,0.395352214960058,0.997095134350036,0.484321009440813
"397",0.607952069716776,0.395134350036311,0.997857661583152,0.48389602033406
